+ iperf3 -c c10-35.sysnet.ucsd.edu -w 2KB -t 100
Connecting to host c10-35.sysnet.ucsd.edu, port 5201
[  4] local 169.228.66.59 port 49810 connected to 169.228.66.58 port 5201
[  4]  76.00-77.00  sec  35.3 MBytes   296 Mbits/sec    0   14.1 KBytes       
[  4]  77.00-78.00  sec  35.8 MBytes   300 Mbits/sec    0   14.1 KBytes       
[  4]  78.00-79.00  sec  36.2 MBytes   304 Mbits/sec    0   14.1 KBytes       
[  4]  79.00-80.00  sec  32.6 MBytes   274 Mbits/sec    0   14.1 KBytes       
[  4]  80.00-81.00  sec  34.9 MBytes   293 Mbits/sec    0   14.1 KBytes       
[  4]  81.00-82.00  sec  36.3 MBytes   304 Mbits/sec    0   14.1 KBytes       
[  4]  82.00-83.00  sec  35.5 MBytes   297 Mbits/sec    0   14.1 KBytes       
[  4]  83.00-84.00  sec  35.1 MBytes   295 Mbits/sec    0   14.1 KBytes       
[  4]  84.00-85.00  sec  35.9 MBytes   301 Mbits/sec    0   14.1 KBytes       
[  4]  85.00-86.00  sec  34.9 MBytes   293 Mbits/sec    0   14.1 KBytes       
[  4]  86.00-87.00  sec  35.2 MBytes   295 Mbits/sec    0   14.1 KBytes       
[  4]  87.00-88.00  sec  36.3 MBytes   304 Mbits/sec    0   14.1 KBytes       
[  4]  88.00-89.00  sec  36.2 MBytes   304 Mbits/sec    0   14.1 KBytes       
[  4]  89.00-90.00  sec  36.3 MBytes   304 Mbits/sec    0   14.1 KBytes       
[  4]  90.00-91.00  sec  36.4 MBytes   306 Mbits/sec    0   14.1 KBytes       
[  4]  91.00-92.00  sec  35.3 MBytes   296 Mbits/sec    0   14.1 KBytes       
[  4]  92.00-93.00  sec  36.7 MBytes   308 Mbits/sec    0   14.1 KBytes       
[  4]  93.00-94.00  sec  35.1 MBytes   294 Mbits/sec    0   14.1 KBytes       
[  4]  94.00-95.00  sec  31.2 MBytes   261 Mbits/sec    0   14.1 KBytes       
[  4]  95.00-96.00  sec  33.3 MBytes   279 Mbits/sec    0   14.1 KBytes       
[  4]  96.00-97.00  sec  36.8 MBytes   309 Mbits/sec    0   14.1 KBytes       
[  4]  97.00-98.00  sec  33.9 MBytes   284 Mbits/sec    0   14.1 KBytes       
[  4]  98.00-99.00  sec  32.3 MBytes   271 Mbits/sec    0   14.1 KBytes       
[  4]  99.00-100.00 sec  35.2 MBytes   296 Mbits/sec    0   14.1 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-100.00 sec  3.44 GBytes   296 Mbits/sec    0             sender
[  4]   0.00-100.00 sec  3.44 GBytes   296 Mbits/sec                  receiver

iperf Done.
+ iperf3 -c c10-35.sysnet.ucsd.edu -w 12KB -t 100
Connecting to host c10-35.sysnet.ucsd.edu, port 5201
[  4] local 169.228.66.59 port 49822 connected to 169.228.66.58 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]   1.00-2.00   sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]   2.00-3.00   sec  50.3 MBytes   422 Mbits/sec    0   25.5 KBytes       
[  4]   3.00-4.00   sec  49.1 MBytes   411 Mbits/sec    0   25.5 KBytes       
[  4]   4.00-5.00   sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]   5.00-6.00   sec  50.3 MBytes   422 Mbits/sec    0   25.5 KBytes       
[  4]   6.00-7.00   sec  51.1 MBytes   429 Mbits/sec    0   25.5 KBytes       
[  4]   7.00-8.00   sec  50.5 MBytes   424 Mbits/sec    0   25.5 KBytes       
[  4]   8.00-9.00   sec  49.2 MBytes   413 Mbits/sec    0   25.5 KBytes       
[  4]   9.00-10.00  sec  49.4 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  10.00-11.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  11.00-12.00  sec  49.4 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  12.00-13.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  13.00-14.00  sec  49.0 MBytes   411 Mbits/sec    0   25.5 KBytes       
[  4]  14.00-15.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  15.00-16.00  sec  49.8 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  16.00-17.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  17.00-18.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  18.00-19.00  sec  49.4 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  19.00-20.00  sec  50.4 MBytes   423 Mbits/sec    0   25.5 KBytes       
[  4]  20.00-21.00  sec  50.3 MBytes   422 Mbits/sec    0   25.5 KBytes       
[  4]  21.00-22.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  22.00-23.00  sec  48.9 MBytes   410 Mbits/sec    0   25.5 KBytes       
[  4]  23.00-24.00  sec  49.3 MBytes   413 Mbits/sec    0   25.5 KBytes       
[  4]  24.00-25.00  sec  50.9 MBytes   427 Mbits/sec    0   25.5 KBytes       
[  4]  25.00-26.00  sec  49.8 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  26.00-27.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  27.00-28.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  28.00-29.00  sec  48.2 MBytes   404 Mbits/sec    0   25.5 KBytes       
[  4]  29.00-30.00  sec  49.9 MBytes   419 Mbits/sec    0   25.5 KBytes       
[  4]  30.00-31.00  sec  50.2 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  31.00-32.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  32.00-33.00  sec  50.5 MBytes   423 Mbits/sec    0   25.5 KBytes       
[  4]  33.00-34.00  sec  50.7 MBytes   425 Mbits/sec    0   25.5 KBytes       
[  4]  34.00-35.00  sec  49.9 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  35.00-36.00  sec  49.8 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  36.00-37.00  sec  49.1 MBytes   412 Mbits/sec    0   25.5 KBytes       
[  4]  37.00-38.00  sec  49.8 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  38.00-39.00  sec  50.1 MBytes   420 Mbits/sec    0   25.5 KBytes       
[  4]  39.00-40.00  sec  50.8 MBytes   426 Mbits/sec    0   25.5 KBytes       
[  4]  40.00-41.00  sec  51.4 MBytes   432 Mbits/sec    0   25.5 KBytes       
[  4]  41.00-42.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  42.00-43.00  sec  49.4 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  43.00-44.00  sec  50.2 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  44.00-45.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  45.00-46.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  46.00-47.00  sec  50.5 MBytes   423 Mbits/sec    0   25.5 KBytes       
[  4]  47.00-48.00  sec  50.7 MBytes   425 Mbits/sec    0   25.5 KBytes       
[  4]  48.00-49.00  sec  48.7 MBytes   408 Mbits/sec    0   25.5 KBytes       
[  4]  49.00-50.00  sec  51.3 MBytes   430 Mbits/sec    0   25.5 KBytes       
[  4]  50.00-51.00  sec  50.6 MBytes   424 Mbits/sec    0   25.5 KBytes       
[  4]  51.00-52.00  sec  48.4 MBytes   406 Mbits/sec    0   25.5 KBytes       
[  4]  52.00-53.00  sec  49.9 MBytes   419 Mbits/sec    0   25.5 KBytes       
[  4]  53.00-54.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  54.00-55.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  55.00-56.00  sec  50.5 MBytes   423 Mbits/sec    0   25.5 KBytes       
[  4]  56.00-57.00  sec  50.8 MBytes   426 Mbits/sec    0   25.5 KBytes       
[  4]  57.00-58.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  58.00-59.00  sec  49.4 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  59.00-60.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  60.00-61.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  61.00-62.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  62.00-63.00  sec  50.7 MBytes   426 Mbits/sec    0   25.5 KBytes       
[  4]  63.00-64.00  sec  48.7 MBytes   409 Mbits/sec    0   25.5 KBytes       
[  4]  64.00-65.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  65.00-66.00  sec  49.8 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  66.00-67.00  sec  48.4 MBytes   406 Mbits/sec    0   25.5 KBytes       
[  4]  67.00-68.00  sec  48.7 MBytes   409 Mbits/sec    0   25.5 KBytes       
[  4]  68.00-69.00  sec  48.0 MBytes   403 Mbits/sec    0   25.5 KBytes       
[  4]  69.00-70.00  sec  48.7 MBytes   408 Mbits/sec    0   25.5 KBytes       
[  4]  70.00-71.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  71.00-72.00  sec  47.5 MBytes   398 Mbits/sec    0   25.5 KBytes       
[  4]  72.00-73.00  sec  49.0 MBytes   411 Mbits/sec    0   25.5 KBytes       
[  4]  73.00-74.00  sec  48.9 MBytes   410 Mbits/sec    0   25.5 KBytes       
[  4]  74.00-75.00  sec  48.1 MBytes   404 Mbits/sec    0   25.5 KBytes       
[  4]  75.00-76.00  sec  47.6 MBytes   399 Mbits/sec    0   25.5 KBytes       
[  4]  76.00-77.00  sec  47.8 MBytes   401 Mbits/sec    0   25.5 KBytes       
[  4]  77.00-78.00  sec  48.9 MBytes   411 Mbits/sec    0   25.5 KBytes       
[  4]  78.00-79.00  sec  48.9 MBytes   410 Mbits/sec    0   25.5 KBytes       
[  4]  79.00-80.00  sec  51.2 MBytes   429 Mbits/sec    0   25.5 KBytes       
[  4]  80.00-81.00  sec  49.9 MBytes   419 Mbits/sec    0   25.5 KBytes       
[  4]  81.00-82.00  sec  50.2 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  82.00-83.00  sec  49.3 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  83.00-84.00  sec  50.1 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  84.00-85.00  sec  49.9 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  85.00-86.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  86.00-87.00  sec  49.5 MBytes   415 Mbits/sec    0   25.5 KBytes       
[  4]  87.00-88.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  88.00-89.00  sec  50.2 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  89.00-90.00  sec  49.8 MBytes   418 Mbits/sec    0   25.5 KBytes       
[  4]  90.00-91.00  sec  49.4 MBytes   414 Mbits/sec    0   25.5 KBytes       
[  4]  91.00-92.00  sec  50.1 MBytes   420 Mbits/sec    0   25.5 KBytes       
[  4]  92.00-93.00  sec  49.7 MBytes   417 Mbits/sec    0   25.5 KBytes       
[  4]  93.00-94.00  sec  50.2 MBytes   421 Mbits/sec    0   25.5 KBytes       
[  4]  94.00-95.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  95.00-96.00  sec  49.2 MBytes   413 Mbits/sec    0   25.5 KBytes       
[  4]  96.00-97.00  sec  48.5 MBytes   407 Mbits/sec    0   25.5 KBytes       
[  4]  97.00-98.00  sec  50.0 MBytes   420 Mbits/sec    0   25.5 KBytes       
[  4]  98.00-99.00  sec  49.6 MBytes   416 Mbits/sec    0   25.5 KBytes       
[  4]  99.00-100.00 sec  48.2 MBytes   404 Mbits/sec    0   25.5 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-100.00 sec  4.84 GBytes   416 Mbits/sec    0             sender
[  4]   0.00-100.00 sec  4.84 GBytes   416 Mbits/sec                  receiver

iperf Done.
+ iperf3 -c c10-35.sysnet.ucsd.edu -w 16KB -t 100
Connecting to host c10-35.sysnet.ucsd.edu, port 5201
[  4] local 169.228.66.59 port 49832 connected to 169.228.66.58 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  73.5 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec  73.3 MBytes   615 Mbits/sec    0   28.3 KBytes       
[  4]   2.00-3.00   sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]   3.00-4.00   sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]   4.00-5.00   sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]   5.00-6.00   sec  73.1 MBytes   613 Mbits/sec    0   28.3 KBytes       
[  4]   6.00-7.00   sec  72.9 MBytes   611 Mbits/sec    0   28.3 KBytes       
[  4]   7.00-8.00   sec  72.8 MBytes   611 Mbits/sec    0   28.3 KBytes       
[  4]   8.00-9.00   sec  74.1 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]   9.00-10.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  10.00-11.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  11.00-12.00  sec  73.1 MBytes   613 Mbits/sec    0   28.3 KBytes       
[  4]  12.00-13.00  sec  74.3 MBytes   624 Mbits/sec    0   28.3 KBytes       
[  4]  13.00-14.00  sec  73.9 MBytes   620 Mbits/sec    0   28.3 KBytes       
[  4]  14.00-15.00  sec  73.2 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  15.00-16.00  sec  73.6 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  16.00-17.00  sec  73.2 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  17.00-18.00  sec  72.9 MBytes   611 Mbits/sec    0   28.3 KBytes       
[  4]  18.00-19.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  19.00-20.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  20.00-21.00  sec  73.2 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  21.00-22.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  22.00-23.00  sec  73.1 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  23.00-24.00  sec  74.1 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  24.00-25.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  25.00-26.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  26.00-27.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  27.00-28.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  28.00-29.00  sec  74.4 MBytes   624 Mbits/sec    0   28.3 KBytes       
[  4]  29.00-30.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  30.00-31.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  31.00-32.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  32.00-33.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  33.00-34.00  sec  74.2 MBytes   623 Mbits/sec    0   28.3 KBytes       
[  4]  34.00-35.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  35.00-36.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  36.00-37.00  sec  73.6 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  37.00-38.00  sec  73.2 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  38.00-39.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  39.00-40.00  sec  73.3 MBytes   615 Mbits/sec    0   28.3 KBytes       
[  4]  40.00-41.00  sec  73.1 MBytes   613 Mbits/sec    0   28.3 KBytes       
[  4]  41.00-42.00  sec  73.5 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  42.00-43.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  43.00-44.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  44.00-45.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  45.00-46.00  sec  73.4 MBytes   616 Mbits/sec    0   28.3 KBytes       
[  4]  46.00-47.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  47.00-48.00  sec  74.2 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  48.00-49.00  sec  74.6 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  49.00-50.00  sec  74.3 MBytes   623 Mbits/sec    0   28.3 KBytes       
[  4]  50.00-51.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  51.00-52.00  sec  74.8 MBytes   627 Mbits/sec    0   28.3 KBytes       
[  4]  52.00-53.00  sec  74.2 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  53.00-54.00  sec  74.9 MBytes   628 Mbits/sec    0   28.3 KBytes       
[  4]  54.00-55.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  55.00-56.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  56.00-57.00  sec  75.0 MBytes   629 Mbits/sec    0   28.3 KBytes       
[  4]  57.00-58.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  58.00-59.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  59.00-60.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  60.00-61.00  sec  74.7 MBytes   626 Mbits/sec    0   28.3 KBytes       
[  4]  61.00-62.00  sec  74.1 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  62.00-63.00  sec  74.6 MBytes   626 Mbits/sec    0   28.3 KBytes       
[  4]  63.00-64.00  sec  74.1 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  64.00-65.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  65.00-66.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  66.00-67.00  sec  73.9 MBytes   620 Mbits/sec    0   28.3 KBytes       
[  4]  67.00-68.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  68.00-69.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  69.00-70.00  sec  74.1 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  70.00-71.00  sec  74.3 MBytes   623 Mbits/sec    0   28.3 KBytes       
[  4]  71.00-72.00  sec  74.6 MBytes   626 Mbits/sec    0   28.3 KBytes       
[  4]  72.00-73.00  sec  74.2 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  73.00-74.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  74.00-75.00  sec  73.7 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  75.00-76.00  sec  73.6 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  76.00-77.00  sec  73.6 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  77.00-78.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  78.00-79.00  sec  73.9 MBytes   620 Mbits/sec    0   28.3 KBytes       
[  4]  79.00-80.00  sec  73.6 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  80.00-81.00  sec  74.0 MBytes   620 Mbits/sec    0   28.3 KBytes       
[  4]  81.00-82.00  sec  73.5 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  82.00-83.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  83.00-84.00  sec  73.2 MBytes   614 Mbits/sec    0   28.3 KBytes       
[  4]  84.00-85.00  sec  73.5 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  85.00-86.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  86.00-87.00  sec  72.8 MBytes   611 Mbits/sec    0   28.3 KBytes       
[  4]  87.00-88.00  sec  73.5 MBytes   617 Mbits/sec    0   28.3 KBytes       
[  4]  88.00-89.00  sec  72.8 MBytes   610 Mbits/sec    0   28.3 KBytes       
[  4]  89.00-90.00  sec  73.8 MBytes   620 Mbits/sec    0   28.3 KBytes       
[  4]  90.00-91.00  sec  73.6 MBytes   618 Mbits/sec    0   28.3 KBytes       
[  4]  91.00-92.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  92.00-93.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  93.00-94.00  sec  73.8 MBytes   619 Mbits/sec    0   28.3 KBytes       
[  4]  94.00-95.00  sec  74.2 MBytes   622 Mbits/sec    0   28.3 KBytes       
[  4]  95.00-96.00  sec  74.0 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  96.00-97.00  sec  74.3 MBytes   624 Mbits/sec    0   28.3 KBytes       
[  4]  97.00-98.00  sec  74.5 MBytes   625 Mbits/sec    0   28.3 KBytes       
[  4]  98.00-99.00  sec  74.1 MBytes   621 Mbits/sec    0   28.3 KBytes       
[  4]  99.00-100.00 sec  74.9 MBytes   628 Mbits/sec    0   28.3 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-100.00 sec  7.21 GBytes   619 Mbits/sec    0             sender
[  4]   0.00-100.00 sec  7.21 GBytes   619 Mbits/sec                  receiver

iperf Done.
+ iperf3 -c c10-35.sysnet.ucsd.edu -w 20KB -t 100
Connecting to host c10-35.sysnet.ucsd.edu, port 5201
[  4] local 169.228.66.59 port 49836 connected to 169.228.66.58 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  84.6 MBytes   710 Mbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec  85.2 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]   2.00-3.00   sec  85.7 MBytes   719 Mbits/sec    0   28.3 KBytes       
[  4]   3.00-4.00   sec  85.1 MBytes   714 Mbits/sec    0   28.3 KBytes       
[  4]   4.00-5.00   sec  85.9 MBytes   721 Mbits/sec    0   28.3 KBytes       
[  4]   5.00-6.00   sec  85.9 MBytes   720 Mbits/sec    0   28.3 KBytes       
[  4]   6.00-7.00   sec  85.3 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]   7.00-8.00   sec  83.7 MBytes   702 Mbits/sec    0   28.3 KBytes       
[  4]   8.00-9.00   sec  86.2 MBytes   723 Mbits/sec    0   28.3 KBytes       
[  4]   9.00-10.00  sec  86.2 MBytes   723 Mbits/sec    0   28.3 KBytes       
[  4]  10.00-11.00  sec  85.3 MBytes   716 Mbits/sec    0   28.3 KBytes       
[  4]  11.00-12.00  sec  85.2 MBytes   714 Mbits/sec    0   28.3 KBytes       
[  4]  12.00-13.00  sec  85.7 MBytes   719 Mbits/sec    0   28.3 KBytes       
[  4]  13.00-14.00  sec  84.5 MBytes   709 Mbits/sec    0   28.3 KBytes       
[  4]  14.00-15.00  sec  84.0 MBytes   705 Mbits/sec    0   28.3 KBytes       
[  4]  15.00-16.00  sec  83.8 MBytes   703 Mbits/sec    0   28.3 KBytes       
[  4]  16.00-17.00  sec  83.7 MBytes   702 Mbits/sec    0   28.3 KBytes       
[  4]  17.00-18.00  sec  83.8 MBytes   703 Mbits/sec    0   28.3 KBytes       
[  4]  18.00-19.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
[  4]  19.00-20.00  sec  84.9 MBytes   712 Mbits/sec    0   28.3 KBytes       
[  4]  20.00-21.00  sec  84.6 MBytes   710 Mbits/sec    0   28.3 KBytes       
[  4]  21.00-22.00  sec  85.1 MBytes   714 Mbits/sec    0   28.3 KBytes       
[  4]  22.00-23.00  sec  84.8 MBytes   711 Mbits/sec    0   28.3 KBytes       
[  4]  23.00-24.00  sec  85.3 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]  24.00-25.00  sec  84.7 MBytes   710 Mbits/sec    0   28.3 KBytes       
[  4]  25.00-26.00  sec  86.4 MBytes   725 Mbits/sec    0   28.3 KBytes       
[  4]  26.00-27.00  sec  85.3 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]  27.00-28.00  sec  84.3 MBytes   707 Mbits/sec    0   28.3 KBytes       
[  4]  28.00-29.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
[  4]  29.00-30.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
[  4]  30.00-31.00  sec  86.0 MBytes   721 Mbits/sec    0   28.3 KBytes       
[  4]  31.00-32.00  sec  85.5 MBytes   718 Mbits/sec    0   28.3 KBytes       
[  4]  32.00-33.00  sec  85.1 MBytes   714 Mbits/sec    0   28.3 KBytes       
[  4]  33.00-34.00  sec  84.3 MBytes   707 Mbits/sec    0   28.3 KBytes       
[  4]  34.00-35.00  sec  83.6 MBytes   701 Mbits/sec    0   28.3 KBytes       
[  4]  35.00-36.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
[  4]  36.00-37.00  sec  85.1 MBytes   714 Mbits/sec    0   28.3 KBytes       
[  4]  37.00-38.00  sec  84.4 MBytes   708 Mbits/sec    0   28.3 KBytes       
[  4]  38.00-39.00  sec  83.6 MBytes   701 Mbits/sec    0   28.3 KBytes       
[  4]  39.00-40.00  sec  85.5 MBytes   718 Mbits/sec    0   28.3 KBytes       
[  4]  40.00-41.00  sec  85.5 MBytes   718 Mbits/sec    0   28.3 KBytes       
[  4]  41.00-42.00  sec  85.9 MBytes   720 Mbits/sec    0   28.3 KBytes       
[  4]  42.00-43.00  sec  86.1 MBytes   722 Mbits/sec    0   28.3 KBytes       
[  4]  43.00-44.00  sec  84.9 MBytes   712 Mbits/sec    0   28.3 KBytes       
[  4]  44.00-45.00  sec  85.4 MBytes   717 Mbits/sec    0   28.3 KBytes       
[  4]  45.00-46.00  sec  85.4 MBytes   716 Mbits/sec    0   28.3 KBytes       
[  4]  46.00-47.00  sec  85.3 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]  47.00-48.00  sec  85.7 MBytes   719 Mbits/sec    0   28.3 KBytes       
[  4]  48.00-49.00  sec  85.2 MBytes   715 Mbits/sec    0   28.3 KBytes       
[  4]  49.00-50.00  sec  84.5 MBytes   709 Mbits/sec    0   28.3 KBytes       
[  4]  50.00-51.00  sec  86.5 MBytes   726 Mbits/sec    0   28.3 KBytes       
[  4]  51.00-52.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
[  4]  52.00-53.00  sec  83.5 MBytes   701 Mbits/sec    0   28.3 KBytes       
[  4]  53.00-54.00  sec  85.0 MBytes   713 Mbits/sec    0   28.3 KBytes       
